year,week,SMN,SMT,VCI,TCI,VHI
2003,41,0.249,280.27,50.92,74.56,62.74
2003,42,0.225,278.11,51.76,73.76,62.76
2003,43,0.21,276.49,58.54,61.97,60.26
2003,44,0.197,274.79,67.27,48.16,57.72
2003,45,0.18,273.55,71.91,35.47,53.69
2003,46,0.159,272.21,71.45,26.41,48.93
2003,47,0.137,269.41,67.34,29.96,48.65
2003,48,0.118,266.69,60.84,35.75,48.29
2003,49,0.102,263.56,54.5,43.52,49.01
2003,50,0.093,260.21,54.53,52.62,53.57
2003,51,0.081,255.82,49.96,66.64,58.3
2003,52,0.07,250.72,43.6,81.39,62.5
2004,1,0.06,247.32,37.79,86.87,62.33
2004,5,0.051,249.18,30.0,89.18,59.59
2004,6,0.052,252.08,29.0,86.28,57.64
2004,7,0.053,254.52,26.49,84.98,55.74
2004,8,0.055,256.51,23.81,83.82,53.82
2004,9,0.056,258.16,21.34,81.71,51.52
2004,10,0.056,259.19,18.33,82.13,50.23
2004,25,0.445,293.77,47.24,62.94,55.09
2004,26,0.444,293.91,46.57,64.32,55.44
2004,27,0.453,294.62,52.48,61.74,57.11
2004,28,0.456,295.19,58.27,60.29,59.28
2004,30,0.449,295.58,64.2,62.99,63.59
2004,31,0.443,295.52,64.9,62.62,63.76
2004,32,0.436,295.38,65.35,60.27,62.81
2004,33,0.426,295.02,64.57,55.4,59.98
2004,34,0.426,294.65,69.13,44.72,56.93
2004,35,0.418,293.92,71.48,36.52,54.0
2004,36,0.397,292.87,69.65,31.39,50.52
2004,37,0.373,291.21,69.15,32.59,50.87
2004,38,0.345,288.91,66.16,41.49,53.83
2004,39,0.318,286.59,63.52,48.62,56.07
2004,40,0.292,284.63,61.84,48.1,54.97
2004,41,0.264,282.87,59.74,43.47,51.6
2004,42,0.239,280.64,60.46,45.26,52.86
2004,43,0.216,278.66,62.91,39.99,51.45
2004,44,0.19,276.21,63.1,35.85,49.47
2004,45,0.157,272.49,57.03,43.66,50.35
2004,46,0.13,268.35,50.74,50.43,50.58
2004,47,0.113,265.22,48.65,52.24,50.45
2004,48,0.099,263.13,45.94,52.3,49.12
2004,49,0.084,261.36,39.27,53.03,46.15
2004,50,0.073,259.66,36.6,55.11,45.86
2004,51,0.07,259.13,39.65,53.63,46.64
2004,52,0.068,258.63,42.53,52.92,47.73
2005,1,0.067,258.43,46.87,49.84,48.36
2005,2,0.067,259.07,45.43,46.78,46.1
2005,3,0.065,258.46,41.21,51.52,46.37
2005,4,0.064,257.82,39.99,57.23,48.61
2005,5,0.058,256.77,34.88,65.44,50.16
2005,6,0.052,256.38,28.16,72.3,50.23
2005,7,0.051,257.05,23.99,77.68,50.84
2005,8,0.052,258.49,21.73,80.19,50.96
2005,9,0.056,260.01,21.1,80.34,50.72
2005,10,0.06,261.88,19.77,79.59,49.68
2005,11,0.071,264.67,21.51,75.19,48.35
2005,12,0.09,268.79,26.26,68.58,47.42
2005,13,0.117,273.29,32.81,62.7,47.75
2005,14,0.146,277.99,38.41,54.61,46.51
2005,15,0.174,281.98,39.32,50.32,44.82
2005,16,0.203,284.6,39.22,53.42,46.32
2005,17,0.235,286.21,38.8,63.47,51.13
2005,18,0.274,287.98,40.7,67.06,53.88
2005,19,0.321,290.33,44.91,61.01,52.96
2005,20,0.369,292.63,52.15,51.5,51.83
2005,21,0.41,294.29,58.7,43.36,51.03
2005,22,0.436,294.9,61.55,41.6,51.57
2005,24,0.464,294.87,61.89,50.9,56.39
2005,25,0.473,294.87,65.17,55.5,60.34
2005,26,0.479,294.98,69.18,57.07,63.13
2005,27,0.487,295.47,75.36,54.71,65.03
2005,28,0.487,295.79,78.2,54.95,66.57
2005,29,0.481,296.06,79.07,56.14,67.6
2005,30,0.472,295.9,77.73,60.15,68.94
2005,31,0.471,296.09,80.92,57.25,69.08
2005,32,0.47,296.17,83.44,52.39,67.92
2005,33,0.463,296.16,83.48,43.09,63.28
2005,34,0.455,295.99,83.28,28.95,56.11
2005,35,0.443,295.45,83.32,18.34,50.83
2005,36,0.427,294.67,83.49,11.9,47.7
2005,37,0.409,293.68,85.99,7.25,46.62
2005,38,0.387,292.45,86.65,4.13,45.39
2005,39,0.363,290.79,85.97,3.07,44.52
2005,40,0.341,288.12,87.25,6.87,47.06
2005,41,0.315,285.76,87.8,8.06,47.93
2005,42,0.286,283.36,86.75,12.95,49.85
2005,43,0.253,280.66,84.33,19.25,51.79
2005,44,0.219,277.96,81.05,20.23,50.64
2005,45,0.179,274.79,71.98,26.38,49.18
2005,46,0.144,271.43,61.27,31.6,46.43
2005,47,0.117,268.19,52.29,36.96,44.62
2005,48,0.096,264.71,44.06,45.33,44.69
2005,49,0.083,261.84,39.29,51.18,45.24
2005,50,0.078,260.74,41.32,50.81,46.07
2005,51,0.074,259.87,42.96,50.59,46.77
2005,52,0.07,258.97,43.58,51.55,47.56
2006,1,0.068,257.41,47.82,54.65,51.23
2006,2,0.07,257.31,48.54,55.11,51.83
2006,3,0.07,257.87,46.98,54.51,50.74
2006,4,0.067,257.5,43.91,59.12,51.52
2006,5,0.063,257.86,40.41,61.85,51.13
2006,6,0.058,258.39,33.19,65.2,49.19
2006,7,0.056,259.7,27.77,67.67,47.72
2006,8,0.055,261.43,23.43,68.69,46.06
2006,9,0.053,262.77,19.07,70.24,44.66
2006,10,0.057,264.92,17.77,68.0,42.88
2006,11,0.064,267.89,17.97,62.07,40.02
2006,12,0.077,271.0,19.53,59.34,39.44
2006,13,0.099,274.59,23.62,56.6,40.11
2006,14,0.128,278.86,29.02,50.04,39.53
2006,15,0.158,282.43,31.23,47.71,39.47
2006,16,0.19,285.25,32.51,49.0,40.76
2006,17,0.22,287.63,31.32,52.76,42.04
2006,18,0.252,289.52,29.72,54.97,42.35
2006,19,0.287,290.74,27.36,58.53,42.94
2006,20,0.323,291.58,26.64,63.04,44.84
2006,21,0.358,292.21,28.39,65.45,46.92
2006,22,0.389,292.51,32.41,66.3,49.36
2006,23,0.422,293.21,41.63,63.79,52.71
2006,24,0.45,294.21,53.17,57.82,55.49
2006,25,0.472,295.13,65.23,52.24,58.74
2006,26,0.489,295.8,76.0,47.76,61.88
2006,27,0.494,296.07,80.54,48.31,64.43
2006,28,0.487,295.93,79.73,53.55,66.64
2006,29,0.478,295.74,77.68,59.37,68.52
2006,30,0.466,295.38,74.48,65.11,69.8
2006,31,0.453,295.07,71.37,67.18,69.27
2006,32,0.436,294.65,65.3,67.76,66.53
2006,33,0.414,293.78,57.64,68.59,63.12
2006,34,0.397,292.89,53.57,65.33,59.45
2006,35,0.389,292.02,56.92,59.51,58.21
2006,36,0.381,291.26,61.63,50.18,55.9
2006,37,0.372,290.53,69.13,40.34,54.74
2006,38,0.363,289.4,76.26,34.84,55.55
2006,39,0.352,288.3,82.65,25.84,54.24
2006,40,0.334,286.55,86.67,22.61,54.64
2006,41,0.305,284.43,85.23,22.58,53.91
2006,42,0.28,282.54,85.71,21.48,53.59
2006,43,0.255,280.4,86.92,21.61,54.27
2006,44,0.219,278.05,81.9,19.19,50.54
2006,45,0.179,275.9,72.36,18.03,45.19
2006,46,0.144,274.4,61.87,12.95,37.41
2006,47,0.124,273.58,58.38,8.05,33.22
2006,48,0.118,273.49,62.69,4.79,33.74
2006,49,0.113,273.16,65.15,3.53,34.34
2006,50,0.113,272.22,76.29,3.66,39.98
2006,51,0.111,271.05,82.03,4.11,43.07
2006,52,0.107,270.3,85.78,4.08,44.93
2007,1,0.102,268.93,88.94,4.02,46.48
2007,2,0.093,267.33,76.63,9.96,43.29
2007,3,0.086,266.16,65.22,17.41,41.32
2007,4,0.081,265.41,58.68,24.73,41.71
2007,5,0.075,264.63,52.98,33.69,43.34
2007,6,0.072,264.38,47.13,40.99,44.06
2007,7,0.072,264.69,41.78,47.03,44.4
2007,8,0.078,266.06,40.06,49.01,44.53
2007,9,0.092,268.84,44.2,43.55,43.88
2007,10,0.116,272.76,53.05,33.42,43.24
2007,11,0.146,276.58,62.74,22.32,42.53
2007,12,0.173,279.73,68.62,18.36,43.49
2007,13,0.198,282.75,73.82,14.32,44.07
2007,14,0.227,285.36,79.55,11.04,45.29
2007,15,0.252,286.89,80.37,15.17,47.77
2007,16,0.282,288.52,79.68,21.49,50.59
2007,17,0.314,290.52,77.6,24.86,51.23
2007,18,0.349,292.52,77.2,23.9,50.55
2007,19,0.385,294.31,77.61,20.7,49.16
2007,20,0.421,295.51,80.15,20.88,50.51
2007,21,0.449,296.45,81.91,20.53,51.22
2007,22,0.468,297.11,81.44,18.76,50.1
2007,23,0.482,297.56,80.71,18.13,49.42
2007,24,0.488,297.44,78.0,22.49,50.24
2007,25,0.489,297.13,75.58,29.6,52.59
2007,26,0.489,297.26,75.07,31.73,53.4
2007,27,0.487,297.48,74.94,33.62,54.28
2007,28,0.482,297.27,75.39,40.09,57.74
2007,29,0.476,297.11,76.3,45.94,61.12
2007,30,0.465,297.06,73.81,49.33,61.57
2007,31,0.45,296.87,69.42,50.06,59.74
2007,32,0.437,296.91,66.02,45.18,55.6
2007,33,0.421,296.73,61.75,37.15,49.45
2007,34,0.403,296.17,57.03,26.72,41.88
2007,35,0.388,295.37,55.59,18.52,37.05
2007,36,0.375,294.42,57.93,12.76,35.34
2007,37,0.356,292.95,60.11,11.52,35.82
2007,38,0.338,291.41,62.55,10.1,36.32
2007,39,0.316,289.57,62.03,10.21,36.12
2007,40,0.292,287.55,61.33,10.61,35.97
2007,41,0.266,285.0,60.61,15.81,38.21
2007,42,0.233,281.8,56.06,31.16,43.61
2007,43,0.197,278.17,49.89,45.0,47.45
2007,44,0.164,274.28,45.43,52.5,48.96
2007,45,0.131,270.09,38.15,60.72,49.44
2007,46,0.101,266.45,28.81,61.97,45.39
2007,47,0.078,263.31,20.08,62.56,41.32
2007,48,0.065,261.53,17.17,59.93,38.55
2007,49,0.061,260.64,18.88,56.2,37.54
2007,50,0.059,260.21,22.97,52.96,37.96
2007,51,0.066,260.88,35.27,46.22,40.74
2007,52,0.076,261.85,51.38,38.99,45.19
2008,1,0.089,263.32,75.57,27.38,51.47
2008,2,0.103,265.29,88.01,17.96,52.99
2008,3,0.114,267.11,93.98,12.08,53.03
2008,4,0.117,268.84,94.45,8.96,51.7
2008,5,0.117,270.08,92.05,10.01,51.03
2008,6,0.12,271.36,88.99,11.27,50.13
2008,7,0.126,273.03,83.91,10.19,47.05
2008,8,0.132,274.53,77.51,9.76,43.64
2008,9,0.133,275.56,70.13,11.73,40.93
2008,10,0.138,276.86,65.53,14.37,39.95
2008,11,0.152,278.86,65.75,11.83,38.79
2008,12,0.165,280.55,64.96,14.91,39.93
2008,13,0.182,282.41,65.6,16.59,41.1
2008,14,0.208,284.55,69.9,16.39,43.15
2008,15,0.245,286.72,76.54,16.58,46.56
2008,16,0.292,288.41,84.53,22.25,53.39
2008,17,0.334,289.6,87.13,33.72,60.43
2008,18,0.368,290.67,86.2,43.15,64.68
2008,19,0.399,291.93,85.07,45.98,65.53
2008,20,0.422,292.93,80.77,48.59,64.68
2008,21,0.444,293.68,78.77,50.07,64.42
2008,22,0.463,294.07,77.95,50.41,64.18
2008,23,0.48,294.77,79.27,47.64,63.45
2008,24,0.496,295.65,83.3,42.2,62.75
2008,25,0.501,295.9,84.16,43.68,63.92
2008,26,0.503,296.34,84.76,41.92,63.34
2008,27,0.5,296.87,83.88,40.01,61.95
2008,28,0.492,296.99,81.83,42.9,62.36
2008,29,0.485,297.3,81.76,44.05,62.91
2008,30,0.475,297.63,79.88,43.81,61.84
2008,31,0.457,296.83,73.66,50.36,62.01
2008,32,0.446,296.5,71.44,49.22,60.33
2008,33,0.428,296.7,66.22,37.32,51.77
2008,34,0.399,295.94,54.94,29.24,42.09
2008,35,0.366,294.65,44.23,27.25,35.74
2008,36,0.33,292.8,35.37,31.83,33.6
2008,37,0.295,290.78,29.02,37.28,33.15
2008,38,0.268,289.14,25.61,38.12,31.86
2008,39,0.25,287.8,26.17,32.47,29.32
2008,40,0.239,286.57,31.48,22.44,26.96
2008,41,0.228,285.22,37.67,12.49,25.08
2008,42,0.219,284.0,47.32,4.45,25.88
2008,43,0.207,282.24,56.75,2.99,29.87
2008,44,0.189,279.6,62.8,5.63,34.21
2008,45,0.175,277.19,69.69,8.73,39.21
2008,46,0.153,274.94,68.53,9.72,39.12
2008,47,0.125,271.28,59.68,19.97,39.83
2008,48,0.102,267.36,49.51,32.9,41.21
2008,49,0.083,263.81,40.63,43.0,41.82
2008,50,0.068,261.34,33.0,48.44,40.72
2008,51,0.059,259.54,28.57,51.84,40.2
2008,52,0.056,258.07,28.16,55.0,41.58
2009,1,0.049,256.53,24.71,57.75,41.23
2009,2,0.044,255.85,18.4,61.36,39.88
2009,3,0.042,256.37,17.46,61.38,39.42
2009,4,0.041,257.49,17.06,59.41,38.23
2009,5,0.04,259.1,18.79,57.01,37.9
2009,6,0.043,261.01,20.98,55.01,38.0
2009,7,0.049,263.21,23.65,53.36,38.51
2009,8,0.058,265.37,26.4,51.81,39.1
2009,9,0.07,267.3,30.75,50.44,40.6
2009,10,0.087,269.8,36.04,47.11,41.58
2009,11,0.11,273.48,42.86,37.45,40.16
2009,12,0.137,277.21,50.23,31.32,40.77
2009,13,0.166,280.8,57.65,25.63,41.64
2009,14,0.203,284.18,67.18,18.97,43.08
2009,15,0.237,287.18,72.37,13.67,43.02
2009,16,0.268,289.7,72.1,12.04,42.07
2009,17,0.294,291.54,67.97,15.76,41.87
2009,18,0.321,293.03,63.54,19.56,41.55
2009,19,0.352,294.54,60.66,19.02,39.84
2009,20,0.387,295.61,61.53,20.57,41.05
2009,21,0.422,296.17,65.73,24.04,44.88
2009,22,0.451,296.76,70.76,22.69,46.73
2009,23,0.474,297.68,75.45,17.36,46.41
2009,24,0.489,298.31,78.29,13.98,46.13
2009,25,0.495,298.34,79.86,16.9,48.38
2009,26,0.494,298.15,78.86,22.64,50.75
2009,27,0.494,298.17,80.13,26.82,53.47
2009,28,0.487,297.97,78.83,33.19,56.01
2009,29,0.476,297.62,76.1,40.99,58.54
2009,30,0.467,297.41,75.33,46.05,60.69
2009,31,0.458,297.27,74.07,46.19,60.13
2009,32,0.446,296.9,71.8,45.31,58.55
2009,33,0.431,296.57,68.05,38.95,53.5
2009,34,0.411,296.31,61.79,25.11,43.45
2009,35,0.388,295.78,56.1,13.89,35.0
2009,36,0.362,294.56,51.86,11.49,31.68
2009,37,0.334,292.86,49.2,12.9,31.05
2009,38,0.307,290.73,46.15,18.3,32.22
2009,39,0.275,287.98,39.9,29.79,34.85
2009,40,0.244,285.41,34.22,37.4,35.81
2009,41,0.208,282.59,25.87,46.29,36.08
2009,42,0.172,279.16,18.31,62.14,40.22
2009,43,0.137,275.33,12.52,73.22,42.87
2009,44,0.105,271.64,7.87,74.78,41.32
2009,45,0.082,268.67,5.08,70.86,37.97
2009,46,0.068,265.84,4.92,65.7,35.31
2009,47,0.06,262.68,6.24,66.09,36.17
2009,48,0.056,260.02,9.7,67.23,38.46
2009,49,0.054,257.43,12.86,69.76,41.31
2009,50,0.054,254.28,16.55,76.81,46.68
2009,51,0.053,251.97,19.73,82.24,50.98
2009,52,0.051,250.4,20.93,85.66,53.3
2010,1,0.039,250.25,11.34,81.74,46.54
2010,2,0.037,250.4,10.49,81.09,45.79
2010,3,0.034,249.91,9.43,84.19,46.81
2010,4,0.033,250.05,9.74,84.66,47.2
2010,5,0.03,250.39,9.48,84.97,47.22
2010,6,0.029,251.77,8.41,83.65,46.03
2010,7,0.029,253.77,7.85,83.18,45.52
2010,8,0.031,256.46,7.72,81.86,44.79
2010,9,0.036,259.56,8.92,77.74,43.33
2010,10,0.046,263.13,11.83,72.39,42.11
2010,11,0.061,266.67,16.63,65.45,41.04
2010,12,0.082,271.57,22.04,55.06,38.55
2010,13,0.109,276.93,29.05,43.2,36.13
2010,14,0.144,281.63,37.15,32.21,34.68
2010,15,0.18,285.85,42.88,21.83,32.35
2010,16,0.218,288.77,46.97,18.71,32.84
2010,17,0.257,290.74,49.58,22.43,36.0
2010,18,0.292,292.43,49.39,25.03,37.21
2010,19,0.33,294.15,49.56,22.96,36.26
2010,20,0.368,295.43,51.25,22.41,36.83
2010,21,0.405,296.34,55.85,22.32,39.08
2010,22,0.435,297.13,60.19,19.28,39.73
2010,23,0.456,297.85,62.36,16.14,39.25
2010,24,0.467,298.61,62.85,11.76,37.3
2010,25,0.47,299.24,62.69,8.55,35.62
2010,26,0.469,299.91,61.33,6.11,33.72
2010,27,0.467,300.63,61.32,5.04,33.18
2010,28,0.457,301.19,59.02,5.46,32.24
2010,29,0.447,301.8,57.14,5.58,31.36
2010,30,0.436,302.38,55.76,5.2,30.48
2010,31,0.415,302.23,48.09,5.58,26.84
2010,32,0.393,301.43,39.92,6.69,23.31
2010,33,0.375,299.96,35.17,8.5,21.83
2010,34,0.364,297.7,35.56,12.28,23.92
2010,35,0.358,295.54,40.07,17.72,28.89
2010,36,0.349,293.28,44.44,26.29,35.36
2010,37,0.345,291.45,54.21,29.44,41.82
2010,38,0.338,289.77,62.4,30.52,46.46
2010,39,0.325,287.57,66.93,35.69,51.31
2010,40,0.305,284.99,68.52,43.8,56.16
2010,41,0.281,282.83,69.2,44.36,56.78
2010,42,0.254,281.37,68.96,36.23,52.59
2010,43,0.228,280.01,69.47,25.72,47.6
2010,44,0.196,277.91,66.29,20.78,43.54
2010,45,0.165,275.05,61.98,24.68,43.33
2010,46,0.139,272.11,57.29,27.25,42.27
2010,47,0.114,268.22,49.63,36.32,42.97
2010,48,0.094,264.39,40.97,46.01,43.49
2010,49,0.076,261.03,31.72,53.3,42.51
2010,50,0.066,258.53,28.67,58.33,43.5
2010,51,0.059,256.83,25.74,61.43,43.59
2010,52,0.052,255.54,22.24,64.21,43.23
2011,1,0.045,254.79,18.91,64.05,41.48
2011,2,0.042,255.55,16.02,61.29,38.65
2011,3,0.041,256.98,14.82,57.43,36.12
2011,4,0.041,258.42,16.48,54.71,35.6
2011,5,0.044,259.58,21.23,54.66,37.94
2011,6,0.049,260.63,24.95,56.38,40.66
2011,7,0.058,262.78,29.34,55.06,42.2
2011,8,0.064,264.77,29.72,54.5,42.11
2011,9,0.073,266.73,32.07,53.02,42.55
2011,10,0.087,269.68,35.81,47.39,41.6
2011,11,0.104,272.73,39.55,40.53,40.04
2011,12,0.129,275.97,46.3,36.54,41.42
2011,13,0.156,279.14,52.62,33.21,42.91
2011,14,0.184,282.28,57.64,29.43,43.54
2011,15,0.212,285.85,59.31,22.44,40.88
2011,16,0.239,289.16,57.97,15.87,36.92
2011,17,0.271,291.87,56.66,11.99,34.33
2011,18,0.307,293.9,56.49,10.23,33.36
2011,19,0.345,295.19,57.02,11.96,34.49
2011,20,0.383,296.38,59.3,12.3,35.8
2011,21,0.418,297.41,63.18,10.91,37.05
2011,22,0.444,298.12,65.24,8.97,37.11
2011,23,0.458,298.37,63.61,10.29,36.95
2011,24,0.46,297.97,58.12,17.38,37.75
2011,25,0.462,297.48,57.12,26.19,41.66
2011,26,0.468,297.31,61.34,31.56,46.45
2011,27,0.473,297.0,65.92,38.95,52.44
2011,28,0.48,296.89,74.53,44.02,59.27
2011,29,0.484,296.79,81.7,49.13,65.41
2011,30,0.487,296.55,87.36,54.17,70.76
2011,31,0.487,296.27,91.4,55.83,73.61
2011,32,0.48,295.64,91.92,57.99,74.96
2011,33,0.475,295.15,92.97,54.09,73.53
2011,34,0.472,295.1,94.86,39.32,67.09
2011,35,0.462,294.78,95.49,25.68,60.58
2011,36,0.446,293.99,95.0,17.79,56.39
2011,37,0.418,292.78,92.66,13.76,53.21
2011,38,0.387,291.28,88.85,11.77,50.31
2011,39,0.355,289.41,83.88,12.09,47.99
2011,40,0.321,287.14,78.98,16.01,47.5
2011,41,0.292,284.95,77.19,16.9,47.05
2011,42,0.265,282.93,76.61,17.56,47.09
2011,43,0.242,281.03,78.69,15.28,46.99
2011,44,0.224,279.3,84.23,8.21,46.22
2011,45,0.205,277.37,88.34,7.33,47.84
2011,46,0.185,275.61,89.73,5.43,47.58
2011,47,0.166,274.25,89.29,4.19,46.74
2011,48,0.153,273.07,89.08,6.08,47.58
2011,49,0.143,272.01,88.74,7.56,48.15
2011,50,0.13,271.22,89.62,6.91,48.27
2011,51,0.116,269.9,84.98,8.01,46.49
2011,52,0.102,267.98,78.33,12.51,45.42
2012,1,0.09,265.51,71.19,18.42,44.8
2012,2,0.078,262.67,58.0,28.98,43.49
2012,3,0.069,260.05,46.18,42.71,44.45
2012,4,0.063,258.6,39.4,52.91,46.16
2012,5,0.061,258.72,38.52,57.48,48.0
2012,6,0.061,259.65,35.81,59.77,47.79
2012,7,0.057,260.8,29.15,62.93,46.04
2012,8,0.059,262.86,26.38,62.19,44.29
2012,9,0.062,264.61,24.88,61.65,43.26
2012,10,0.071,267.13,26.42,57.83,42.12
2012,11,0.091,270.81,32.51,48.23,40.37
2012,12,0.117,274.42,39.8,42.86,41.33
2012,13,0.141,277.92,44.83,38.73,41.78
2012,14,0.168,281.21,49.45,35.0,42.23
2012,15,0.202,284.66,54.38,30.4,42.39
2012,16,0.243,287.99,59.71,24.74,42.23
2012,17,0.296,290.91,68.75,20.31,44.53
2012,18,0.343,292.9,73.61,19.86,46.73
2012,19,0.383,294.31,75.39,20.84,48.11
2012,20,0.41,295.09,72.9,25.79,49.35
2012,21,0.427,295.36,67.23,32.49,49.86
2012,22,0.461,295.87,75.01,31.84,53.42
2012,23,0.478,296.23,76.19,32.47,54.33
2012,24,0.487,296.41,76.08,34.39,55.23
2012,25,0.493,296.57,78.06,36.78,57.42
2012,26,0.496,296.66,79.46,39.08,59.27
2012,27,0.497,297.31,80.95,35.61,58.28
2012,28,0.498,297.65,84.76,36.29,60.52
2012,29,0.49,297.6,83.76,41.1,62.43
2012,30,0.483,297.5,83.81,45.05,64.43
2012,31,0.476,297.31,83.92,45.77,64.85
2012,32,0.466,296.73,82.11,46.9,64.51
2012,33,0.452,295.74,78.99,47.7,63.35
2012,34,0.435,294.65,74.31,44.46,59.38
2012,35,0.417,293.51,71.05,41.27,56.16
2012,36,0.404,292.76,73.34,32.38,52.86
2012,37,0.388,291.87,76.97,24.38,50.67
2012,38,0.364,290.59,76.53,20.35,48.44
2012,39,0.336,288.99,73.35,17.75,45.55
2012,40,0.308,287.34,71.16,14.18,42.67
2012,41,0.274,285.58,65.86,11.48,38.67
2012,42,0.238,283.31,59.68,14.55,37.12
2012,43,0.213,280.95,60.43,16.74,38.58
2012,44,0.196,279.17,65.95,10.89,38.42
2012,45,0.18,276.85,70.62,11.79,41.2
2012,46,0.162,274.46,71.54,13.15,42.34
2012,47,0.138,271.84,66.13,17.46,41.79
2012,48,0.112,268.11,55.44,29.19,42.32
2012,49,0.09,263.77,43.89,42.16,43.03
2012,50,0.073,259.43,35.0,54.64,44.82
2012,51,0.058,256.09,24.55,64.2,44.38
2012,52,0.051,254.62,19.93,67.81,43.87
2013,1,0.047,254.12,21.45,66.91,44.18
2013,2,0.041,253.73,15.01,69.23,42.12
2013,3,0.037,253.35,10.78,72.82,41.8
2013,4,0.035,253.41,11.27,74.96,43.11
2013,5,0.035,254.62,13.72,73.67,43.69
2013,6,0.035,256.27,13.97,72.53,43.25
2013,7,0.038,258.37,14.3,71.94,43.12
2013,8,0.043,261.28,15.94,68.32,42.13
2013,9,0.05,263.71,17.84,65.04,41.44
2013,10,0.057,265.77,19.04,63.03,41.03
2013,11,0.068,267.55,20.75,61.93,41.34
2013,12,0.083,269.3,22.87,64.7,43.79
2013,13,0.104,272.51,26.45,64.27,45.36
2013,14,0.133,276.47,31.95,61.38,46.67
2013,15,0.177,281.35,40.97,54.11,47.54
2013,16,0.23,286.04,53.24,41.5,47.37
2013,17,0.284,289.75,62.76,31.79,47.27
2013,18,0.336,292.3,70.5,25.99,48.24
2013,19,0.374,294.0,71.83,23.95,47.89
2013,20,0.405,295.28,71.17,23.48,47.32
2013,21,0.431,296.41,70.08,21.36,45.72
2013,22,0.45,297.15,68.86,18.88,43.87
2013,23,0.466,297.45,68.73,19.67,44.2
2013,24,0.477,297.75,69.53,19.64,44.58
2013,25,0.482,298.02,70.23,19.89,45.06
2013,26,0.48,297.95,68.46,24.21,46.34
2013,27,0.473,297.46,65.6,33.77,49.69
2013,28,0.464,296.84,63.65,44.42,54.04
2013,29,0.457,296.37,63.77,53.17,58.47
2013,30,0.45,296.24,64.57,57.07,60.82
2013,31,0.441,296.06,63.81,57.81,60.81
2013,32,0.425,295.59,58.99,58.39,58.69
2013,33,0.406,294.88,52.64,56.97,54.81
2013,34,0.375,293.58,41.34,57.27,49.3
2013,35,0.339,291.34,30.55,67.6,49.07
2013,36,0.309,289.3,25.87,72.26,49.06
2013,37,0.281,287.53,24.08,74.0,49.04
2013,38,0.26,285.84,24.28,76.47,50.38
2013,39,0.243,284.23,25.21,75.97,50.59
2013,40,0.227,282.51,27.51,73.87,50.69
2013,41,0.207,281.07,28.42,65.8,47.11
2013,42,0.191,280.4,31.88,47.49,39.69
2013,43,0.175,279.17,37.11,34.62,35.86
2013,44,0.163,277.67,44.68,23.99,34.34
2013,45,0.15,275.91,50.14,19.68,34.91
2013,46,0.138,273.37,54.77,19.48,37.12
2013,47,0.122,270.82,54.36,21.84,38.1
2013,48,0.108,268.64,52.21,26.02,39.11
2013,49,0.094,266.84,46.93,29.06,37.99
2013,50,0.086,265.58,47.38,29.94,38.66
2013,51,0.077,263.93,43.99,32.64,38.31
2013,52,0.072,262.59,43.77,35.05,39.41
2014,1,0.07,261.33,49.31,35.35,42.33
2014,2,0.072,260.47,49.31,38.89,44.1
2014,3,0.074,260.4,50.52,41.73,46.12
2014,4,0.08,261.34,55.61,41.28,48.45
2014,5,0.088,263.09,63.27,38.98,51.12
2014,6,0.099,265.84,69.77,33.75,51.76
2014,7,0.116,269.37,74.24,25.73,49.98
2014,8,0.137,273.04,78.91,16.14,47.52
2014,9,0.163,276.43,84.81,7.52,46.16
2014,10,0.187,279.74,88.42,2.7,45.56
2014,11,0.208,282.31,89.96,0.77,45.36
2014,12,0.228,284.31,90.75,1.38,46.07
2014,13,0.244,285.85,91.03,2.37,46.7
2014,14,0.263,287.32,91.71,3.37,47.54
2014,15,0.286,288.76,91.85,5.11,48.48
2014,16,0.314,290.26,90.76,8.52,49.64
2014,17,0.348,291.81,89.81,13.15,51.48
2014,18,0.379,293.15,88.09,17.77,52.93
2014,19,0.407,294.16,85.69,22.43,54.06
2014,20,0.428,294.78,82.16,28.78,55.47
2014,21,0.446,295.19,78.54,33.88,56.21
2014,22,0.457,295.07,73.42,39.77,56.6
2014,23,0.472,295.46,73.41,40.03,56.72
2014,24,0.479,295.46,71.69,44.13,57.91
2014,25,0.482,295.57,71.46,47.28,59.37
2014,26,0.485,295.87,72.39,47.09,59.74
2014,27,0.487,296.33,74.23,45.54,59.89
2014,28,0.485,296.7,76.69,45.62,61.16
2014,29,0.484,297.25,79.86,44.41,62.13
2014,30,0.479,297.67,80.98,43.36,62.17
2014,31,0.466,297.68,77.81,42.12,59.97
2014,32,0.45,297.37,73.28,40.44,56.86
2014,33,0.43,296.65,66.97,37.93,52.45
2014,34,0.412,295.74,62.12,31.81,46.96
2014,35,0.394,294.73,59.43,26.54,42.99
2014,36,0.38,293.64,60.44,22.35,41.39
2014,37,0.364,292.63,63.93,16.24,40.08
2014,38,0.342,291.22,64.11,13.42,38.77
2014,39,0.315,289.01,61.38,17.51,39.45
2014,40,0.29,286.78,59.82,20.33,40.08
2014,41,0.265,284.72,59.36,19.44,39.4
2014,42,0.237,282.29,58.22,24.75,41.49
2014,43,0.208,280.1,56.84,24.84,40.84
2014,44,0.179,277.76,54.97,21.87,38.42
2014,45,0.154,275.57,54.02,20.65,37.34
2014,46,0.13,273.12,49.65,20.81,35.23
