year,week,SMN,SMT,VCI,TCI,VHI
2014,47,0.061,269.29,20.08,62.43,41.26
2014,48,0.054,266.25,19.56,65.91,42.74
2014,49,0.05,263.45,20.66,66.52,43.59
2014,50,0.05,261.62,23.15,63.81,43.48
2014,51,0.049,260.78,24.53,61.28,42.9
2014,52,0.046,259.49,23.42,61.67,42.54
2015,1,0.042,258.85,23.0,62.05,42.53
2015,2,0.042,259.66,25.77,60.02,42.9
2015,3,0.045,261.6,29.9,53.54,41.72
2015,4,0.055,264.99,35.8,44.16,39.98
2015,5,0.068,268.48,42.91,35.79,39.35
2015,6,0.081,272.01,48.93,29.19,39.06
2015,7,0.093,275.66,53.04,22.81,37.92
2015,8,0.109,279.14,58.28,17.67,37.97
2015,9,0.126,282.22,62.1,15.01,38.56
2015,10,0.142,284.8,63.66,13.95,38.8
2015,11,0.159,286.87,64.99,11.73,38.36
2015,12,0.175,288.46,64.69,13.79,39.24
2015,13,0.196,290.05,64.53,16.45,40.49
2015,14,0.219,291.48,64.51,17.94,41.23
2015,15,0.242,292.79,64.89,22.36,43.63
2015,16,0.272,294.27,65.56,28.19,46.88
2015,17,0.306,295.9,67.44,31.29,49.36
2015,18,0.338,297.17,69.47,36.13,52.8
2015,19,0.366,298.17,71.5,41.09,56.3
2015,20,0.389,299.07,74.5,43.17,58.83
2015,21,0.406,300.42,78.06,39.39,58.73
2015,22,0.411,301.41,79.35,38.14,58.74
2015,23,0.406,302.04,79.18,39.02,59.1
2015,24,0.39,302.13,74.66,41.58,58.12
2015,25,0.371,302.37,67.62,42.5,55.06
2015,26,0.356,302.98,62.29,40.66,51.48
2015,27,0.345,303.46,59.28,40.73,50.0
2015,28,0.334,304.19,57.54,36.8,47.17
2015,29,0.325,305.15,56.7,29.49,43.09
2015,30,0.313,306.02,54.75,22.13,38.44
2015,31,0.297,306.63,51.25,16.18,33.71
2015,32,0.276,306.99,45.79,11.1,28.45
2015,33,0.252,307.04,38.22,7.66,22.94
2015,34,0.233,306.88,32.23,5.24,18.73
2015,35,0.215,305.99,27.35,4.72,16.04
2015,36,0.199,304.65,25.26,4.0,14.63
2015,37,0.185,302.59,24.22,5.52,14.87
2015,38,0.172,300.0,23.37,9.52,16.44
2015,39,0.159,297.48,23.03,14.21,18.62
2015,40,0.148,294.87,23.78,17.94,20.86
2015,41,0.137,292.22,25.47,17.62,21.55
2015,42,0.128,290.11,28.67,12.66,20.67
2015,43,0.12,288.1,31.24,12.08,21.66
2015,44,0.113,286.19,33.63,10.26,21.95
2015,45,0.107,284.23,35.52,11.04,23.28
2015,46,0.103,281.79,37.99,14.25,26.12
2015,47,0.102,279.52,42.02,17.07,29.54
2015,48,0.101,277.46,46.24,19.39,32.82
2015,49,0.101,275.86,51.03,18.77,34.9
2015,50,0.101,274.29,56.15,17.73,36.94
2015,51,0.099,272.35,58.57,20.8,39.68
2015,52,0.096,270.68,57.68,24.93,41.3
2016,1,0.091,268.48,56.01,31.54,43.78
2016,2,0.084,266.22,53.5,39.3,46.4
2016,3,0.078,265.05,50.6,43.0,46.8
2016,4,0.08,265.78,50.51,42.04,46.27
2016,5,0.084,267.97,52.35,37.5,44.93
2016,6,0.094,271.84,56.39,29.8,43.1
2016,7,0.111,276.09,62.15,21.64,41.89
2016,8,0.13,279.63,67.93,16.3,42.12
2016,9,0.15,282.43,72.3,14.36,43.33
2016,10,0.174,284.93,76.39,13.45,44.92
2016,11,0.197,286.75,79.35,12.02,45.69
2016,12,0.221,288.35,81.26,14.12,47.69
2016,13,0.249,290.14,82.4,16.24,49.32
2016,14,0.28,291.53,84.07,18.16,51.11
2016,15,0.311,292.54,85.63,24.28,54.95
2016,16,0.343,293.09,86.3,37.34,61.82
2016,17,0.372,293.41,86.28,52.86,69.57
2016,18,0.392,293.54,85.2,68.27,76.73
2016,19,0.405,293.89,83.26,78.7,80.98
2016,20,0.412,294.27,81.55,83.37,82.46
2016,21,0.416,294.62,80.73,86.06,83.39
2016,22,0.416,295.29,80.57,86.35,83.46
2016,23,0.416,296.18,82.75,84.34,83.55
2016,24,0.41,297.1,82.96,80.64,81.8
2016,25,0.401,298.32,81.02,74.72,77.87
2016,26,0.391,299.51,78.4,67.87,73.13
2016,27,0.38,300.75,75.91,61.16,68.53
2016,28,0.365,302.0,71.84,52.91,62.38
2016,29,0.35,302.96,68.13,45.69,56.91
2016,30,0.331,303.64,62.97,39.52,51.25
2016,31,0.311,303.86,57.74,35.91,46.83
2016,32,0.289,303.71,52.76,33.07,42.92
2016,33,0.27,303.44,47.98,29.98,38.98
2016,34,0.251,303.04,42.64,27.0,34.82
2016,35,0.233,302.26,37.75,24.33,31.04
2016,36,0.215,300.92,34.12,23.37,28.75
2016,37,0.198,299.07,30.95,27.45,29.2
2016,38,0.184,296.9,29.77,34.48,32.12
2016,39,0.167,293.72,27.32,51.1,39.21
2016,40,0.152,290.37,25.92,65.51,45.72
2016,41,0.14,287.09,27.01,70.29,48.64
2016,42,0.128,283.85,28.37,69.03,48.7
2016,43,0.115,280.89,28.51,63.9,46.21
2016,44,0.103,278.11,28.32,58.64,43.48
2016,45,0.094,275.62,28.63,56.03,42.33
2016,46,0.092,273.84,32.07,52.83,42.45
2016,47,0.09,271.98,34.89,52.27,43.58
2016,48,0.089,270.41,39.03,50.75,44.89
2016,49,0.087,269.15,42.67,46.26,44.46
2016,50,0.085,268.0,46.03,41.69,43.86
2016,51,0.08,266.76,47.61,40.89,44.25
2016,52,0.074,265.54,44.58,42.12,43.35
2017,1,0.068,264.75,42.67,43.63,43.15
2017,2,0.065,264.34,42.3,45.55,43.92
2017,3,0.061,264.19,40.71,46.0,43.36
2017,4,0.058,263.65,37.3,48.58,42.94
2017,5,0.054,262.89,34.1,52.25,43.18
2017,6,0.051,261.52,30.49,59.25,44.87
2017,7,0.05,261.88,27.54,61.74,44.64
